sentiment 0-negative 1-positive 2-neutral,text,lang,"0,1,2"
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @queenofwembley: i'm a new stan!!!! don't let this flop come ONNNN

rt if u love

real queen
movie queen
borhap cast
freddie mercury
rog…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,RT @theblackpanther: Marvel and The Walt Disney Company salute the life and career of Stan Lee and offer our undying gratitude for his unma…,en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"Em um mês morre Stan Lee, Roy Clark e Hayao Miyazaki. Vai tomar no cu Novembro.",pt,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @SIEBENDOLL: I’M LOOKING FOR MUTUALS SO RT/LIKE THIS AND FOLLOW ME IF YOU STAN:

- bohemian rhapsody (2018);
- the queen;
- ben hardy;
-…",en,
,"RT @ohhhhsnapitsjan: 2018 really be the year of losses; loss of homes, cars, livelihoods, Mac Miller, Stan Lee, Stephen Hillenburg, this ye…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,RT @loccdawgg: 2018 can really eat a dick. Balls and all https://t.co/jW0nYXgh8P,en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @LeslieWeegee: This year, we have lost:

Stephen Hawking

Stefan Karl

Stan Lee

And now, our beloved Stephen Hillenburg

Rest in peace",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,RT @loccdawgg: 2018 can really eat a dick. Balls and all https://t.co/jW0nYXgh8P,en,
,RT @loccdawgg: 2018 can really eat a dick. Balls and all https://t.co/jW0nYXgh8P,en,
,RT @loccdawgg: 2018 can really eat a dick. Balls and all https://t.co/jW0nYXgh8P,en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"Wow, quite profound. Agree. (and she's hot too)",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @Kemdizzzle: I just noticed that the 4 biggest icons who died this year all have names that start with “St”

Stefan Karl
Stephen Hawking…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @mayhem_crimson: If Stan Lee was the Walt Disney of today's generation, then Stephen Hillenburg is the Chuck Jones.",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"New post (Interview: 'Into the Spider-Verse' Producers Phil Lord and Chris Miller Talk Spider-Man, Stan Lee and Rei… https://t.co/V0CAnsM6s5",en,
,"Alright. 
1.Stephan karl
2.Stan lee
3.stephen hillenburg",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,RT @loccdawgg: 2018 can really eat a dick. Balls and all https://t.co/jW0nYXgh8P,en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @Kemdizzzle: I just noticed that the 4 biggest icons who died this year all have names that start with “St”

Stefan Karl
Stephen Hawking…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"They say death come in 3. And he have a third...... 

1. Stan Lee- creator of Marvel 
2. Stephen Hillenburg- Creato… https://t.co/vBQ4012eBg",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"Film venom bellissimo, che tuffo al cuore al finale con la solita apparizione di Stan Lee, pioniere della Marvel..
Grande Stan Lee",it,
,"@Jaio_CG @TwisterDude161 @TheRealGDColon STeven Hawking
STefan Karl
STan Lee
STephan Hillenburg 

There's one more… https://t.co/z6kxCfBaY6",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @LeslieWeegee: This year, we have lost:

Stephen Hawking

Stefan Karl

Stan Lee

And now, our beloved Stephen Hillenburg

Rest in peace",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,RT @loccdawgg: 2018 can really eat a dick. Balls and all https://t.co/jW0nYXgh8P,en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,RT @Tooda: Such unhappy news regarding the passing of Stan Lee. Like so many others - the stories he spun thrilled and amazed me. His impac…,en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,RT @RiseFallNick: That brief moment when Stan Lee and Stephen Hillenburg crossed paths... https://t.co/AvL7Wjtdvn,en,
,"Do you stan any girl groups? — No but I sometimes listen to Taeyeon, Ailee and Lee Bada https://t.co/hjxHNUQtdZ",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"Les causes de la mort de Stan Lee révélées

https://t.co/QpyxwNFl7o

Partagé à partir de Discover",fr,
,RT @elcomerciocom: Stan Lee murió el 12 de noviembre del 2018 a los 95 años. Los seguidores desconocían la causa de su deceso https://t.co/…,es,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @LeslieWeegee: This year, we have lost:

Stephen Hawking

Stefan Karl

Stan Lee

And now, our beloved Stephen Hillenburg

Rest in peace",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"Me gustó un video de @YouTube https://t.co/VVuwS3wNNG Pregúntale al Jefote (Stan Lee, El canal del Jefote)",es,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @LeslieWeegee: This year, we have lost:

Stephen Hawking

Stefan Karl

Stan Lee

And now, our beloved Stephen Hillenburg

Rest in peace",en,
,"RT @LeslieWeegee: This year, we have lost:

Stephen Hawking

Stefan Karl

Stan Lee

And now, our beloved Stephen Hillenburg

Rest in peace",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,RT @TheRealStanLee: POW!'s Chief Staff Writer @SteveVoccola shares funny anecdotes of working alongside Stan for the past 10 years. https:/…,en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @Kemdizzzle: I just noticed that the 4 biggest icons who died this year all have names that start with “St”

Stefan Karl
Stephen Hawking…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @universohq: STAN LEE! No episódio especial do podcast #ConfinsDoUniverso 064 - Stan ""The Man"" Lee, homenageamos o cocriador do Universo…",pt,
,#StanLee #Excelsior https://t.co/KLnx8oiugV,und,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,RT @WouterKersten: The Stan #Lee way of managing #creative people: keep them busy and drop the censorship https://t.co/smWyjRKTTm @HarvardB…,en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"Don't forget about my boi Young Busco, aka the creator of the ""WHAT ARE THOSE!?!?"" meme.",en,
,Stan Lee would be FURIOUS if he were alive,en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"Amigos, la depresión por la muerte de Stan Lee tiene consecuencias....",es,
,@JaredLeto can you do a tribute for Stan lee?,en,
,🙄,und,
,"RT @Kemdizzzle: I just noticed that the 4 biggest icons who died this year all have names that start with “St”

Stefan Karl
Stephen Hawking…",en,
,RT @e_r1kk: RIP but why all they names start with ST https://t.co/HHyUAEk4Y5,en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
