sentiment 0-negative 1-positive 2-neutral,text,lang
,Sublimely arrogant monumentally uninformed Bill Mahr (perennial past guest at Hefner's adult playhouse) bashes the… https://t.co/RU9KEEU7jR,en
,So God gonna take Stan Lee and the homie??? Mannn 2018 need to end,en
,"stan lee and stephen hillenburg were some of the reasons why i got into cartoons, pop culture, and drawing as a kid… https://t.co/bZztQTBwbg",en
,First Stan Lee and now Stephen. Fuck this shit but... thanks for the memories my dude. Its going to be hard to get… https://t.co/oHxsWiak9X,en
,What Entrepreneurs Can Learn From Marvel Master Stan Lee https://t.co/tqq6DXnEwZ,en
,@toeatthispizza FIRST. STEFFANSON KARL STEFFANNSON. THEN STAN LEE. THEN STEPHEN HILLENGBERG. NOW THIS. WHY. WHY. WHYYYY,en
,"Stephen Hawking, Tom Wolfe, R. Lee Ermey, Verne Troyer, Stefan Karl, Mac Miller, Stan Lee and now Stephen Hillenbur… https://t.co/ZcX4Sk7ZQ2",en
,Stan Lee – Spiderman – Thor Shirt https://t.co/fHI7mmOdQj,en
,i’m still so sad Stan Lee gone,en
,also thank you for the Stan Lee cameo ‼️,en
,@Quantum_Surge64 no it's unfortunate that that happened but that's life you are born in the world you grow up you h… https://t.co/zhaAMeG2PU,en
,R.I.P. all these legends. A sad day indeed.,en
,This year we lost many legends. #Avicii #StanLee #StephenHillenburg #XXTENTACION just to name a few... WOW,en
,"#StanLee's was reportedly cremated, his cause of death revealed https://t.co/ADvu52KrlZ https://t.co/MVypF2SHaH",en
,"Spike Lee Stan Lee Bruce Lee

Coolest bros",en
,I liked a @YouTube video https://t.co/TfbunI9dmG Tara Strong Speaks In Harley Quinn Voice at Stan Lee's Comikaze,en
,"To quote the great Stan Lee.

""I guess one person can make a difference"" https://t.co/Nye8yaYJUl",en
,2013 Panini Golden Age Stan Lee Historic Signatures Autograph BGS 9 w/10 Auto! Bidding ends today at 10:48 pm ET!… https://t.co/KpYGKrgG6Y,en
,New episode from my other show!,en
,New episode recorded w/my brother.,en
,These niggas made my childhood RIP😪,en
,Stan Lee's Cause of Death Has Been Revealed: https://t.co/LnSuo9IQjG https://t.co/VvabnhFX6b,en
,@19fightme I stan a problematic groups (just like all YG artist excepet akmu and lee hi) 🤩🤩🤩,en
,2018 why are you doing this? First you took Stan Lee away now Stephen Hillenburg? Sana si Imelda Marcos na lang,en
,we stan,en
,okay but what if Marvel continued the Stan Lee cameo tradition by placing pictures of him on set or at random scene… https://t.co/61tuKr3eyE,en
,"first stan lee then this,,,, why are legends leavinG Us martY im sCarED",en
,Death certificate reveals cause of Stan Lee's death #ghanamotion https://t.co/lUGlhyXSaF https://t.co/lUGlhyXSaF,en
,stan lee then stephen hillenburg?? boi dis year too sad :(,en
,"It's quite weird that every single influential person that died this year has their name start with S
Stephen Hille… https://t.co/Dh37sxYuaA",en
,"“Package for Tony Stank?”
-Stan Lee",en
,"2018 is officially the worst year ever
we've lost:

Stephen Hawking

Stefan Karl

Stan Lee

Stephen Hillenburg

Even lil peep and XXX too",en
,first they take stan lee and now the creator of my childhood . Thank you for everything stephen hillenburg,en
,That brief moment when Stan Lee and Stephen Hillenburg crossed paths... https://t.co/AvL7Wjtdvn,en
,Stan Lee,en
,"Stan Lee, Marvel Comics Creator, Dead At 95 | NBC News https://t.co/ILrfQrl5bu",en
,... ourselves,en
,Check out Stan Lee Signed SPECTACULAR SPIDER-MAN #92 Marvel Comics 1984 w/ Hologram  https://t.co/s9j2YmUHof via @eBay,en
,"First Stan Lee now Stephen Hillenberg, oi chief @jesus will ya calm down? 😭 but thank you Stephen, for making m chi… https://t.co/fxBVlw9nk8",en
,Check out FANTASTIC FOUR #41 Marvel Comics 1965 Comic Book CGC 7.5 Frightful Four STAN LEE  https://t.co/QBiVuJiieW via @eBay,en
,"Neverforget

#stanLee #marvel #comics #art https://t.co/VnV2RAlIDP",en
,Why is he so beautiful 😭😭😭💗,en
,"Stan Lee created MARVEL, died this year.
Stephen Hillenburg created Spongebob, also died this year.

JC Punsalang created Donut, 0_0!",en
,Check out Stan Lee Signed SPECTACULAR SPIDER-MAN #6 Marvel Comics AUTO 1977 w/ Hologram   https://t.co/80Ym7PzQxM via @eBay,en
,"When Ariana released:
No Tears Left to Cry  - Avicci died
The Light is Coming - XXXtentacion died
Sweetener (album)… https://t.co/0i8ZJFbdUz",en
,Wall Art Home Decor Marvel Comics Stan Lee Pop Art poster print https://t.co/3ZS78RYHZF #Art #tyart2479 #Pins… https://t.co/ZGENdwoYMO,en
,Uuu uffff relatable!  Stan Lee Soo Man y'all,en
,"First Stan Lee, now Stephen Hillenburg.... ☹️",en
,"Mac Miller, Stan Lee, and now the creator for Spongebob. 2018 who hurt you?",en
,"Rest in Peace Stan 
You will always stay in our hearts
🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤",en
,Death happens in 3s they say. Who’s next.....👀,en
,"Empire Magazine Running 22-Page Tribute to STAN LEE
https://t.co/iusEHAZDtz https://t.co/cnqxeD6v2O",en
,"@Diamonzia Its the weird month.
I think the fact that Stan lee died, created a interdimensional rift that is suckin… https://t.co/yz9cSxrPoJ",en
,Stan Lee inspired signs of the day! The sign today is Thor! #inlovingmemoryofstanlee #stanlee #comics #superheros… https://t.co/QcUjcbw42R,en
,"Empire Magazine Running 22-Page Tribute to Stan Lee
https://t.co/kfBEpKp74D https://t.co/NdnbjG2nwu",en
,@danierruu @MacMiller Stan Lee,en
,My nigga Stan Lee made a cameo in Ralph Breaks the Internet,en
,@MysticsJL @JohnBetz @TMZ You still got that pic of me and Stan Lee?,en
,Just give him the entire issue. He deserves it.,en
,"@the_moviebob After calling out Bill Maher about Stan Lee? Come on, do better",en
,It’s been a little over 2 weeks.  In honor of the Great Stan Lee I’m running a Marvel special.  Any Marvel characte… https://t.co/MOSZBUwKH7,en
,@ChrisHewitt @HelenLOHara No one better,en
,"Also: it ends with a dedication to Stan Lee AND Steve Ditko, which I am very happy about.",en
,@TylerHuckabee Pretty sure you'll dig this https://t.co/eEWvEJuwu9,en
,shawn please don’t smoke another weed i don’t want you to overdose and pull a stan lee on us. as a fan i’m really w… https://t.co/XUISsq4uNK,en
,still unreal that 2018 took stephen hillenburg AND stan lee,en
,Fr tho 😕😭,en
,Honestly this needs at least as much attention as Stan Lee if not more imo,en
,I finally figured out who this dude looks like 🤣 I’m crine,en
,Only close-minded and ignorant people think others should know the same things and people they know. Yes I am talki… https://t.co/uw3lchb8ub,en
,People liking still my car vs man tweet and i still have only two likes on this ;-; feels bad man,en
,"Fuck. 
I just remembered Stan Lee died.. 
💔 
#Excelsior #rip",en
,"@KaddiCosplay 5 legends died this year and they all started with the letters ""St"".

Stefan Karl Stefansson
Stephen… https://t.co/TubgLKf65h",en
,We lost Anthony Bourdain and Stan Lee in the same year. Damn,en
,Enjoyed #Venom esp the Inner Voice haha! Stan Lee cameo right at the End. RIP!,en
,World-renowned political cartoonist @halltoons  will be joining us tomorrow at the South Campus LLC (G-300) for a d… https://t.co/4jzZ1zr9YD,en
,"Two legends gone in a matter of days., Rest in Piece #StanLee and #StephenHillenburg. Thank you for making my childhood amazing",en
,My kiddo will not leave this Roblox spot because it has Stan Lee’s gravesite. The background music is Amazing Grace… https://t.co/K66aRB1SnG,en
,"Me: ""The creator of Spongebob is dead!""

Elliot: ""yeah, rip Stan Lee""",en
,IS SOMEONE CUTTING ONIONS?,en
,@TheRealGDColon you forgot stan lee dummy,en
,@LeslieWeegee rip to everyone on the list except stan lee,en
,Stephen Hillenburg and Stan Lee... man November is not a good month,en
,A special shout-out to the wonderful Stan Lee cameo and touching final message. Bravo to all involved in this fantastic movie.,en
,awwww rip stan lee,en
,I liked a @YouTube video https://t.co/8Z49pXm7I7 Hitler is informed Stan Lee has died,en
,Rob @robertliefeld Liefeld creating Diehard before Stan Lee's entertained eyes. https://t.co/IjD7yiGuCe,en
,Also even though that Stan Lee cameo in Spider-Man PS4 wasn't sad it still got to me https://t.co/livxrHXwth,en
,"Wow, quite profound. Agree. (and she's hot too)",en
,"New post (Interview: 'Into the Spider-Verse' Producers Phil Lord and Chris Miller Talk Spider-Man, Stan Lee and Rei… https://t.co/V0CAnsM6s5",en
,"Alright. 
1.Stephan karl
2.Stan lee
3.stephen hillenburg",en
,"They say death come in 3. And he have a third...... 

1. Stan Lee- creator of Marvel 
2. Stephen Hillenburg- Creato… https://t.co/vBQ4012eBg",en
,"@Jaio_CG @TwisterDude161 @TheRealGDColon STeven Hawking
STefan Karl
STan Lee
STephan Hillenburg 

There's one more… https://t.co/z6kxCfBaY6",en
,"Do you stan any girl groups? — No but I sometimes listen to Taeyeon, Ailee and Lee Bada https://t.co/hjxHNUQtdZ",en
,"Don't forget about my boi Young Busco, aka the creator of the ""WHAT ARE THOSE!?!?"" meme.",en
,Stan Lee would be FURIOUS if he were alive,en
,@JaredLeto can you do a tribute for Stan lee?,en
,@bryanalvarez You should look up the philopsy of stan lee and the no prize.,en
,"🆕Here you have the latest XpressTee!
🎨Excelsior by Dr. Monekers now on sale from only 10,90€ within the first 24H!… https://t.co/2BsA0mFsO3",en
,"“Since Stan Lee has passed away, Deadpool should be the one making the came-” https://t.co/NYk6i3xoJM",en
,My whole childhood just slowly dying right before my eyes😭😭😭,en
,"Amen!!! 
She's Intrepidus 💖💖💖",en
,@FaithAsberry21 They really are wonderful. I still regret not meeting Stan Lee when he was there. And apparently To… https://t.co/5Vy7iNgui8,en
,I liked a @YouTube video https://t.co/MdvrWK5GLH Bill Maher Attacks Stan Lee &amp; Comic Books,en
,Couldn’t have said it better myself,en
,I liked a @YouTube video https://t.co/Vbdz41Bl4H Stan Lee's Last Video,en
,"“Ms. Loomer, claims she was pulled off Twitter after she accused new House member IIhan Omar of being anti-Jewish,… https://t.co/FzNynstIeU",en
,@Koribaby Ah. Definitely have to do this. And I’m dying to meet David Tennant. Like he is an absolute must for me.… https://t.co/RngOLGQib4,en
,"@TurnbullMalcolm @murpharoo So you're the new Stan Lee character, the Invisible Hand?",en
,it’s a mood,en
,What we all can learn from Marvel Master Stan Lee on crafting a #brand. @Entrepreneur @QManning… https://t.co/d6gHMLqxPs,en
,Stan Lee back 😓,en
,"Wait, we just lost one of Spongebob's creators?

But we just lost Stan Lee...
Death seriously, take the year off.… https://t.co/7lRva9GioR",en
,@LeslieWeegee Rest in peace indeed. Now one problem. How will the MARVEL movies be made with out Stan Lee?,en
,They need to make a Stan lee movie and by the end somehow Stan lee comes back to life. Because nobody with comics ever stays dead,en
,@JonathanMaberry @ChristopherGolden &amp; @JamesAMoore return to talk all things pop culture &amp; remember #StanLee… https://t.co/PaiBIIprlO,en
,"may Stan Lee and Stephen Hillenburg rest in peace. Thank you for making my childhood great.
(credit goes to the art… https://t.co/amsg4xRsIw",en
,Check out all our listings on #ebay! If you purchase now we can definitely get the toys to you by #christmas.… https://t.co/8sBwvta3xb,en
,"If ur name starts with ""ST"", I have bad news",en
,I liked a @YouTube video https://t.co/A9ktjCDCUb Stan Lee Died(1922-2018) Passed Away at age of 95 years old/Very bad news of MCU Fan,en
,"This is back-massage-with-a-cheese-grater painful. Let’s ignore Tara for a second, bc she’s always roadkill-stupid.… https://t.co/m0kIPXX5fL",en
,Check out all our listings on #ebay! If you purchase now we can definitely get the toys to you by #christmas.… https://t.co/iJFUOx1p5V,en
,"@SlickWraps @SlickWraps you have the marvel hero series for capitan America, iron man etc but where is the Stan lee wrap",en
,"Its been a tough year man 🤦🏽‍♂️ XXXTentacion, mac miller, Stan Lee, and Stephen Hillenburg all passed away. My hear… https://t.co/d3DtnmZiJU",en
,Stan Lee😔,en
,Stephen Hillenburg was my Stan Lee. CHange my fUckinG mInd,en
,"NEW ARTICLES: A look at the #StanLee documentary ""With Great Power"": https://t.co/VK8Sqfa9mM
and a quick look at th… https://t.co/xMau9kofGi",en
,"“Stan Lee inspired me.”

Says grown man sitting in front of toy collection ranting about women on the internet.",en
,It kinda sucks that Stan Lee won't have a cameo in the first MCU FANTASTIC FOUR movie.,en
,The Marvel Comics legend also suffered from aspiration pneumonia #StanLee #Marvel #MarvelComics #ALS https://t.co/wLZpAnUeYh via @geekspinco,en
,"@Nickelodeon First, Stan Lee, now this... Damn it, here come tears...",en
,"BANNED LAURA on THE UNITED STATES 🇺🇸BIGGEST FAMILY ❣️HOLIDAY 🦃WEEKEND 🦌

BIGGER THAN 🔥📗🔥📙🔥📘🔥 Shame @Twitter ☠️… https://t.co/pn9eiqykyh",en
,To the homie Stephen Hillenburg 😪😪,en
,"Stan Lee - one of the most creative man that the world knew. FanArt DONE! ✔
.
.
.
.
.
.
.
.
.
.
.
#pencil #art… https://t.co/GjrISNUwz4",en
,Wait it felt like FOREVER ago when Stephen Hawking passed.  Now I'm remembering just how slow this year has been,en
,SUBSCRIBE TO PEWDIEPIE #pewdiepie #pewds #youtube #ksi #logannpaul #fortnite #arianagrande #JustinBieber #ufc #nfl… https://t.co/95uMVjGaRN,en
,"@NoahShachtman Fox Nation thinks Stan Lee co-created Superman?

GTFO!

Sorry, that whole thing was as gawdawful as… https://t.co/eodR1zF36w",en
,Stan Lee Did Spiderman co did Hulk Black Panther Dr Strange Avengers Fantastic Four Ironman Xmen  @RealStanLee  Rip...  @TheRealStanLee look,en
,Support @LauraLoomer!,en
,Urethra lmaooooo,en
,RIP TO STAN LEE.,en
,@NoahShachtman I have to ask.... how the hell did he not know that Stan Lee only did Marvel??????? Wtf 😂😂😂😂😂😂,en
,"Just read the @ChrisHewitt interview and tribute to Stan Lee in @empiremagazine. Funny, touching and beautifully wr… https://t.co/gtS00GZNRW",en
,Maybe if y’all stopped jacking off like we agreed God wouldn’t be so angry,en
,I hope next we lose the Paul brothers so it all balances out,en
,"rip Stephen Hillenburg, we will miss you as much as Stan Lee. Thank you for bringing us everyone’s childhood. May you rest in piece 🙏😢",en
,"Stan Lee said that Garfield's Spider-Man was great so nah, your argument is wrong.",en
,This nigga😏,en
,@SpongeBob Looks like we'e come to an end. Stan Lee and now Mr. Hillenburg :(,en
,Uhh urethra ? 🤔,en
,"Famous childhood TV/movie people who died so far this year(that I know of):
-Stafan Stefansen(Robbie Rotten)
-Stan… https://t.co/Ii3iic2xhz",en
,Judging by the photo you’re faking,en
,Damn #StanLee and #StephenHillenburg both RIP ✊🏾💔😇 https://t.co/Wj86ejqPAb,en
,@Itsmostlycrap True! Go with what has the better exclusives for your taste. Which... I highly recommend Spider-Man.… https://t.co/ziERJU3BNF,en
,Actually me rn,en
,lol hows this garbage not satire?,en
,incredible,en
,go fuck yourself,en
,Fortnite Stan Lee mode,en
,Stan Lee and now Stephen Hillenburg? 😥😓😓😓,en
,"@Nickelodeon i feel like my entire childhood is melting away, Stefan Karl, Stan lee and Stephen hillenburg. Like why is death so unforgiving",en
,Marvel Comics legend Stan Lee died of heart and respiratory failure at 95 and his only daughter ... https://t.co/NDY1pFYesB,en
,"Stan Lee's Cause of Death Revealed: Cardiac Arrest, Respiratory and Congestive Heart Failure https://t.co/N8JuWHgjuW",en
,Stan Lee's Cause of Death Revealed https://t.co/1SmmWMaRAX,en
,Stan Lee's Cause of Death Released in Autopsy Report https://t.co/18eA3jfKOE,en
,I will never tweet anything this good,en
,u rly put extension cord in there wow,en
,"@riotgames @Ghostcrawler Poor stan lee... All his life work will be ruined with toxic stuff :c why he died,he would… https://t.co/DdudS0lyeE",en
,"One of the best creative ppl in the world - Stan Lee. Fanart by me.
IG - Shaibitonart
@TheRealStanLee @Marvel… https://t.co/cQrR1jflLi",en
,"Dang, Stan Lee, now Stephen Hillenburg? All I have left of my childhood are Michael DiMartino &amp; Bryan Konietzko.😢😢😢",en
